Activity_ID,Quality,source,CID,SMILES,,,,,doc_id,Year,all_years,type_IC50,type_EC50,type_KD,type_Ki,pchembl_value,pchembl_value_Mean,pchembl_value_Median
XRCKCYUZWSKFGD_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.146994,CCCCCCCNc1c2CCCCc2nc2c1cc(OC)cc2,,,,,PMID:20817518,2010,2010;2011,1,0,0,0,6.57;6.57,6.57,6.57
XSVMFMHYUFZWBK_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.31195,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,,,,,PMID:12431053,2002,2021;2021;2009;2020;2016;2017;2017;2019;2018;2018;2020;2019;2019,1,0,0,0,5.19;5.38;5.58;5.09;5.2;5.51;5.19;5.81;5.52;5.68;5.78;5.72;5.81,5.496923077,5.52
XWDVGVZCDUPRMY_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.453781,c1cnc(Nc2nnc(-c3cccc4ccccc34)o2)nc1,,,,,PMID:30795991,2019,2019,0,0,0,1,6.77,6.77,6.77
XXNLETSGRFDIFL_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.469202,COc1c(OC)cc2C(=O)C(CC3(F)CCN(Cc4ccc(F)cc4F)CC3)Cc2c1,,,,,PMID:33570950,2021,2021,0,0,1,0,8.46,8.46,8.46
XXUAMLUZORJNNC_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40932,COc1c(OC)cc2SC(C(=O)CC3C=CC[N+](C)(Cc4ccccc4)CC3)Cc2c1,,,,,PMID:15481986,2004,2004,0,0,0,1,6.12,6.12,6.12
YBERAEMRXSFROV_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200712,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCCN(CCc2ccccc2)CC1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.62,6.62,6.62
YCLJOKFUFRTIMH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.100538,COc1c(OC)cc2C(=O)C(Cc3cc(CN4CCCC4)ccc3)Cc2c1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,7.65,7.65,7.65
YEUHJVFRRWHHMS_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.132788,CN(Cc1ccccc1)Cc1ccc(C=C2CCc3c(ccc(OCCCCCN4CCCCC4)c3)C2=O)cc1,,,,,PMID:20171894,2010,2010,0,0,0,1,7.21,7.21,7.21
YEUPQAFFNFOQJJ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.298296,COc1ccc2CC(NC(=O)N(C)C)CCc2c1,,,,,PMID:27068142,2016,2016,0,0,0,1,9.17,9.17,9.17
YFDBYNORSYBXHW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.370489,C[n+]1c2ccccc2c(-c2ccc(N)cc2)c2c1cccc2,,,,,PMID:28986116,2017,2017,0,0,0,1,5.58,5.58,5.58
YGMTUJWKFDIKGP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.245626,O=c1c2c(ccc(OCCCn3ccnc3)c2)nc2-c3c(cccc3)CCCn21,,,,,PMID:25047936,2014,2014,1,0,0,0,4.25,4.25,4.25
YHOYRZLJSAAOGW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.177055,COc1c(O)ccc(C2Oc3c(C(=O)C2O)c(O)c(CC=C(C)CCC=C(C)C)c(O)c3)c1,,,,,PMID:22445674,2012,2012,0,0,0,1,4.17,4.17,4.17
YNGVZJKKHQZTOO_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.45325,CC1=CC2Cc3c(c(NCCCCCCNc4c5CCCCc5nc5cc(Cl)ccc45)c4ccc(Cl)cc4n3)C(C1)C2,,,,,PMID:22185619,2012,2012,1,0,0,0,9.13,9.13,9.13
YSIMPMRBLCPSEO_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200734,CCN(CC)C(C)c1cc(OC2Cc3c(cc(OC)c(OC)c3)C2=O)ccc1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.06,6.06,6.06
YSIUWNDMUWINQD_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200718,COc1c(OC)cc2C(=O)C(=Cc3ccc(CN(C)C)cc3)Cc2c1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.21,6.21,6.21
YUVGMQGHHQRBBC_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.100550,COc1c(OC)cc2C(=O)C(=Cc3cc(CN4CCCCC4)ccc3)Cc2c1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,7.15,7.15,7.15
YZCXJPDBJRDQRF_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.245655,COc1ccc2oc(=O)c(C(=O)NCCCCCNc3c4CCCCc4nc4c3cccc4)cc2c1,,,,,PMID:25088549,2014,2014,0,0,0,1,7.41,7.41,7.41
YZNFMAJDGODDBL_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.245661,COc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4CCCCc4nc4c3cccc4)cc2c1,,,,,PMID:25088549,2014,2014,0,0,0,1,7.29,7.29,7.29
ZADFRSASESDRFO_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40910,C=CC[n+]1ccc(CCC(=O)C2Cc3c(cc(OC)c(OC)c3)S2)cc1,,,,,PMID:15481986,2004,2004,0,0,0,1,6.66,6.66,6.66
ZALMTBIBEGCEJF_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.298299,CN(C)S(=O)(=O)NC1CCc2c(ccc(O)c2)C1,,,,,PMID:27068142,2016,2016,0,0,0,1,8.91,8.91,8.91
ZBQYGDWMJWSCCD_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.264718,CC12CCC3C(C)(CCC(OC(=O)CCc4ccc(O)cc4)C3(C)C(=O)O)C1CCC1C(=CCC3C(C)(CO)C(O)CCC13C)C2,,,,,PMID:26003344,2015,2015,0,0,0,1,5.1,5.1,5.1
ZEAXIVSYMLISJH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.303068,COc1c(O)cc2CC(=CC3CCN(Cc4ccccc4)CC3)C(=O)c2c1,,,,,PMID:27190595,2016,2016,0,0,0,1,5.55,5.55,5.55
ZEOMTRPLFHQJKZ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.100533,COc1c(OC)cc2C(=O)C(Cc3ccc(CN4CCCCC4)cc3)Cc2c1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,7.13,7.13,7.13
ZEOPUBHBRCLSHH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200729,COc1cc2c(cc1OC)C(=O)C(Oc1cc(C(C)N3CCCCC3)ccc1)C2,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,7.42,7.42,7.42
ZFPAYSSATREUMU_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40895,COc1c(OC)cc2sc(C(=O)CC3CCC(O)C[N+](C)(Cc4ccccc4)CC3)cc2c1,,,,,PMID:15481986,2004,2004,0,0,0,1,6.42,6.42,6.42
ZFPUBCZRHOIAKZ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200714,CC(C)(C)c1ccc(C(=N)NOC(=O)c2c(C(F)(F)F)n(-c3ccc([N+](=O)[O-])cc3)nc2)cc1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.28,6.28,6.28
ZIXAQGHVCPYMBA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.132996,NC(=O)N1c2c(cccc2)Sc2c1cccc2,,,,,PMID:20181484,2010,2010,0,0,0,1,4.05,4.05,4.05
ZJLQVNQXVJLIGI_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.402945,CN1c2c(cc(OC(=O)NCCCCCCN3CCCC3)cc2)CN2CCc3c(cccc3)C21,,,,,PMID:31609115,2019,2019,1,0,0,0,6.06,6.06,6.06
ZLFDDEVFQQXWST_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.234907,O=C(C=NO)c1ccc(OCC2CCN(Cc3ccccc3)CC2)nc1,,,,,PMID:24630558,2014,2014,0,0,0,1,4.51,4.51,4.51
ZLKRKOVDOXDQDL_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.464752,CCN(CCCCOc1ccc(-c2cc(=O)c3c(cc(OCCCCN(CC)Cc4ccccc4)cc3O)o2)cc1)Cc1ccccc1,,,,,PMID:32131034,2020,2020,0,0,0,1,6.41,6.41,6.41
ZOCBBCHDTYVHNA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.379464,Cc1cc(=O)oc2c1ccc(OCCCCSC(=S)N1CCCCC1)c2,,,,,PMID:29407958,2018,2018,0,0,0,1,7.43,7.43,7.43
XZRDJRVQNUXHQW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.237287,O=C(C=NO)Nc1ccc[n+](CCCCCC[n+]2cc(NC(=O)C=NO)ccc2)c1,,,,,PMID:24721830,2014,2014,0,0,1,0,4.61;4.77,4.69,4.69
YBHILYKTIRIUTE_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.131258,COc1c(OC)c2c(cc1)cc1-c3c(cc4OCOc4c3)CC[n+]1c2,,,,,PMID:21924611,2011,2019;2012,1,0,0,0,6.16;6.21,6.185,6.185
YHZLWNOQTNOLTB_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.360438,COC(=O)c1cc2c(cccc2OC(=O)N(C)C)[n+](C)c1,,,,,PMID:28613859,2017,2018;2017,1,0,0,0,7.7;7.7,7.7,7.7
YMUNYIHDWCEAKU_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.183024,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2cc3c(cc2)c(=O)c2c(nccc2)o3)c1,,,,,DOI:10.1007/s00044-010-9373-7,2011,2016;2011,1,0,0,0,7.89;7.38,7.635,7.635
YNBUJXJHKVCTQX_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.30986,C#CCN(C)C(C)Cc1cc(OC(=O)N(C)CCCCCC)ccc1,,,,,PMID:12431053,2002,2019,1,0,0,0,5.7;5.51;5.47,5.56,5.51
YTRWDALSIVPPCW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.462973,Cc1cc(C=NO)c(O)c(CN2CCN(c3ccncc3)CC2)c1,,,,,PMID:33611189,2021,2021,0,0,1,0,4.76;4.88,4.82,4.82
YWLRNMIFRRQPMI_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.266295,CCOC(=O)c1csc(NC(=O)C[n+]2ccc(C=NO)cc2)n1,,,,,PMID:26043948,2015,2015,0,0,1,0,4.77;4.83;4.38,4.66,4.77
YYGHBQVPXHKCRO_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.271196,CCC(CC)n1cc(C(=O)C(F)(F)F)cn1,,,,,PMID:26386602,2015,2015,1,0,0,0,8.64;8.42,8.53,8.53
YZDRSBRUONQQBH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.155844,c1cc2c(cc1)[n+](CCCCCCCCCC[n+]1cccc3c1cccc3)ccc2,,,,,PMID:21397501,2011,2011,0,0,0,1,7.22;7.4,7.31,7.31
ZAEXMNKDGJNLTA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.55177,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,,,,,PMID:8978837,1996,2013;2006;2011;2013;2013,1;1;0;0;0,0,0,0;0;1;1;1,7.52;7.75;8.0;7.3;6.1,7.334,7.52
ZDWVWKDAWBGPDN_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.70729,CC[N+](C)(CC)CCC[n+]1c2cc(N)ccc2c2ccc(N)cc2c1-c1ccccc1,,,,,PMID:16279781,2005,2008.0;2014.0;2008.0;2011.0;2012.0;2005.0;2017.0,1,0,0,0,4.89;4.49;4.9;4.5;4.49;4.89;4.35,4.644285714,4.5
ZEZHVLKHFYAVTB_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.55176;ChEMBL31.compound.33703,CCNC(=O)Oc1ccc2OC3OCCC3(C)c2c1,,,,,PMID:15715468,2005,2006.0;2005.0,1,0,0,0,6.31;6.44,6.375,6.375
ZIGIADNCAWZUAB_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.357270;ChEMBL31.compound.402938,CC(C)c1ccc(NC(=O)Oc2ccc3NC4NCCC4(C)c3c2)cc1,,,,,PMID:10346939,1999,2017;2019,1,0,0,0,6.96;6.96,6.96,6.96
ZKOHODJSCICEFD_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.70311,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,,,,,PMID:15588084,2004,2004;2008;2004,1;1;0,0,0,0;0;1,8.48;8.48;8.25,8.403333333,8.48
ZKVOFFYTPMHONR_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.266296,CCOC(=O)Cc1csc(NC(=O)C[n+]2ccc(C=NO)cc2)n1,,,,,PMID:26043948,2015,2015,0,0,1,0,4.89;4.46;4.33,4.56,4.46
ZRJBHWIHUMBLCN_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.35956;ChEMBL31.compound.35956;ChEMBL31.compound.35956;ChEMBL31.compound.293268;ChEMBL31.compound.35956;ChEMBL31.compound.35956;ChEMBL31.compound.293268,CC=C1C2C=C(C)CC1(N)c1c(C2)nc(O)cc1,,,,,DOI:10.1016/0960-894X(96)00337-X,1996,2009;2013;2013;2019;2006;2006;2021,1;1;1;1;1;0;0,0,0;0;0;0;0;0;1,0;0;0;0;0;1;0,7.68;6.9;7.35;7.48;7.33;7.33;7.77,7.405714286,7.35
ZUWYZSMZGZWMHL_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.198156;ChEMBL31.compound.112134,CCOC(O)=C1C(C)=Nc2c(c(N)c3CCCCc3n2)C1c1ccc([N+](=O)[O-])cc1,,,,,PMID:17181144,2006,2012;2009,1,0,0,0,6.22;6.51,6.365,6.365
ZXWBXPOWSRZRMD_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.198148;ChEMBL31.compound.113230,CC1(C)CC2=Nc3c(c(N)c4CCCCc4n3)C(c3ccncc3)C2=C(O)C1,,,,,PMID:18640842,2008,2012;2008,1,0,0,0,6.22;5.55,5.885,5.885
ZZKQNBNYCRCFCW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40147,Cc1ccc2nc3CCCCc3c(N)c2c1,,,,,PMID:10821713,2000,2004;2021,1,0,0,0,5.09;4.81,4.95,4.95
